rmse,mae,r2,split,set,model,dataset
0.22100116219905422,0.1634039431810379,0.996701804834662,49,train,gcn,freesolv
0.301339893996417,0.20939403772354126,0.9941649535224703,50,train,gcn,freesolv
0.8567444160508761,0.575104296207428,0.9584644653538742,1,validation,gcn,freesolv
0.8660632914019031,0.5679734349250793,0.9358552560114632,2,validation,gcn,freesolv
0.9105827740138955,0.5511450171470642,0.95057353002441,3,validation,gcn,freesolv
0.650178341974947,0.4751749634742737,0.9658963211902444,4,validation,gcn,freesolv
0.7212093818506037,0.4948604106903076,0.9612025261830557,5,validation,gcn,freesolv
0.8455476684059045,0.555372953414917,0.9640497340006985,6,validation,gcn,freesolv
0.5872609768260181,0.4538347125053406,0.9671178649471646,7,validation,gcn,freesolv
0.6927778142248248,0.4917156994342804,0.9713936192305039,8,validation,gcn,freesolv
1.0761086225527368,0.6254051327705383,0.927568360014982,9,validation,gcn,freesolv
1.0809627724764814,0.7282682657241821,0.9370228889134183,10,validation,gcn,freesolv
0.6270850212184288,0.3999297022819519,0.9780885938237251,11,validation,gcn,freesolv
0.7015767960483034,0.516535222530365,0.9351174221482286,12,validation,gcn,freesolv
0.7280717167165727,0.4641237258911133,0.961444763806448,13,validation,gcn,freesolv
1.007024530901811,0.6306105852127075,0.9368979048533641,14,validation,gcn,freesolv
1.0485206309532236,0.709334135055542,0.9300340257097921,15,validation,gcn,freesolv
0.604570966033671,0.42406508326530457,0.9730937232394875,16,validation,gcn,freesolv
0.8240381558250529,0.6221464276313782,0.9341696395083677,17,validation,gcn,freesolv
0.9206736867840968,0.6542338728904724,0.9063393677750079,18,validation,gcn,freesolv
0.8095092014122017,0.5563023686408997,0.9501682619943207,19,validation,gcn,freesolv
0.7262593118723917,0.5156700611114502,0.9629863130184578,20,validation,gcn,freesolv
0.6502753032364933,0.41982385516166687,0.9691596678289913,21,validation,gcn,freesolv
0.8912190915348542,0.5823758244514465,0.9446949431517583,22,validation,gcn,freesolv
0.662280642883803,0.4333645701408386,0.9697100897308749,23,validation,gcn,freesolv
1.433177170267634,0.7646238803863525,0.8741079522188524,24,validation,gcn,freesolv
0.7483208057640693,0.5369138717651367,0.9650712792735532,25,validation,gcn,freesolv
0.792422552807065,0.522215723991394,0.9635487572606103,26,validation,gcn,freesolv
0.9139880614659186,0.662276566028595,0.9635397931293808,27,validation,gcn,freesolv
0.6647247602442036,0.44555380940437317,0.9492760241425418,28,validation,gcn,freesolv
1.213215758256481,0.744684100151062,0.9418163007462945,29,validation,gcn,freesolv
0.6879797691971986,0.49872878193855286,0.9728871171956432,30,validation,gcn,freesolv
1.2525299695325982,0.8040549159049988,0.9210514370574141,31,validation,gcn,freesolv
0.8803451627359994,0.5823604464530945,0.9585184228912849,32,validation,gcn,freesolv
1.024592846741838,0.6514272093772888,0.906781703753984,33,validation,gcn,freesolv
0.6937104961385911,0.4808475971221924,0.9727644918720842,34,validation,gcn,freesolv
0.9150092609645596,0.566156268119812,0.9458612402695318,35,validation,gcn,freesolv
0.741702433234476,0.4752621054649353,0.9573175990885685,36,validation,gcn,freesolv
0.7095296985144707,0.5247495174407959,0.9738998738704291,37,validation,gcn,freesolv
1.085251461106279,0.6778298616409302,0.8789818461146849,38,validation,gcn,freesolv
0.7788795749760747,0.5694931149482727,0.9669750237646625,39,validation,gcn,freesolv
0.8779915691288118,0.5401913523674011,0.9243901366833729,40,validation,gcn,freesolv
0.7243765896639032,0.42417964339256287,0.9629062410809806,41,validation,gcn,freesolv
1.099890610284209,0.6801385283470154,0.9096051693387042,42,validation,gcn,freesolv
0.7065498230449424,0.5088189840316772,0.9607154585198998,43,validation,gcn,freesolv
0.632122652779299,0.43428176641464233,0.9461205140095887,44,validation,gcn,freesolv
1.3199110605881192,0.9430636763572693,0.906733362892038,45,validation,gcn,freesolv
0.6938051966454688,0.47588658332824707,0.964889824988222,46,validation,gcn,freesolv
1.1395774629617204,0.830213725566864,0.9058519118235085,47,validation,gcn,freesolv
0.6104714970054558,0.4279128313064575,0.9687395154725269,48,validation,gcn,freesolv
0.7943592001531489,0.562587320804596,0.9595497132108333,49,validation,gcn,freesolv
0.5446652864532461,0.40547066926956177,0.9747375124517171,50,validation,gcn,freesolv
1.2672650578067621,0.7250022888183594,0.8650300703806015,1,test,gcn,freesolv
1.0134442318184878,0.709887683391571,0.940552552280819,2,test,gcn,freesolv
1.0872155771251135,0.6774888038635254,0.8862049172520889,3,test,gcn,freesolv
1.1542638783652301,0.636766791343689,0.9292547267202168,4,test,gcn,freesolv
0.685010629661951,0.4530751705169678,0.9495077956245491,5,test,gcn,freesolv
1.0414718000611303,0.6326457858085632,0.931447899199514,6,test,gcn,freesolv
1.1690639604540494,0.6706100106239319,0.9342028902101935,7,test,gcn,freesolv
0.8737684506608893,0.5394992828369141,0.9432239025965545,8,test,gcn,freesolv
0.9063779148722547,0.5993710160255432,0.9267466349405209,9,test,gcn,freesolv
1.3734145994740043,0.7607135772705078,0.9330978325642298,10,test,gcn,freesolv
0.8697222188913508,0.5799058675765991,0.9398753612026458,11,test,gcn,freesolv
0.8524685160844488,0.6062616109848022,0.9324937089788092,12,test,gcn,freesolv
1.0707731160748777,0.6346390247344971,0.9010855933345445,13,test,gcn,freesolv
0.8203304470460481,0.48096561431884766,0.9550747094146426,14,test,gcn,freesolv
0.8111188226453726,0.5640376210212708,0.9234685127104836,15,test,gcn,freesolv
1.0892378240416545,0.686140775680542,0.9407481711707483,16,test,gcn,freesolv
0.9573316141675834,0.6172204613685608,0.9611119829444286,17,test,gcn,freesolv
0.9646660336057602,0.635836660861969,0.9568189710107855,18,test,gcn,freesolv
0.8156299824763442,0.5227135419845581,0.9422172602650892,19,test,gcn,freesolv
0.879335358030501,0.55052649974823,0.9478898910794515,20,test,gcn,freesolv
