rmse,mae,r2,split,set,model,dataset
1.0998378807590856,0.6868987679481506,0.9352418641275404,45,validation,gcn,freesolv
0.8555345205167927,0.5745338201522827,0.9466133149343611,46,validation,gcn,freesolv
1.023826758053772,0.6314345002174377,0.9240064417607372,47,validation,gcn,freesolv
0.6329398321449857,0.45611637830734253,0.9663960923796919,48,validation,gcn,freesolv
1.0353309915712217,0.6094024181365967,0.9312858529023027,49,validation,gcn,freesolv
0.8776139316336293,0.582355260848999,0.934412097383205,50,validation,gcn,freesolv
1.0925380531684719,0.6478595733642578,0.8996828390678496,1,test,gcn,freesolv
1.1007117374691615,0.6781468391418457,0.9298737331143632,2,test,gcn,freesolv
0.9278651737564925,0.6603068709373474,0.917117675701191,3,test,gcn,freesolv
1.0239241513160608,0.5624464750289917,0.9443297949898024,4,test,gcn,freesolv
0.6792174061932378,0.43518805503845215,0.9503582249280058,5,test,gcn,freesolv
1.0241905528594712,0.6291018128395081,0.9337040134589256,6,test,gcn,freesolv
1.5999430586696226,0.7532542943954468,0.8767635107092703,7,test,gcn,freesolv
1.0193496483901967,0.5924682021141052,0.9227285361790707,8,test,gcn,freesolv
1.1295137981502448,0.7538434267044067,0.8862393672487741,9,test,gcn,freesolv
1.1696797472212512,0.7022349238395691,0.9514744116336075,10,test,gcn,freesolv
1.0155302737150012,0.6806731820106506,0.9180258117049611,11,test,gcn,freesolv
0.8420059758674245,0.6160632371902466,0.9341405780060011,12,test,gcn,freesolv
0.7491684515878406,0.5430368185043335,0.951580134246035,13,test,gcn,freesolv
0.7185837511933424,0.4443778097629547,0.9655278775577966,14,test,gcn,freesolv
0.5556607640173545,0.4234728515148163,0.9640837810866416,15,test,gcn,freesolv
0.895580060035027,0.5987159609794617,0.9599442236957275,16,test,gcn,freesolv
1.1643108128676687,0.6958785057067871,0.9424786775032623,17,test,gcn,freesolv
1.5338114121009907,0.8705123662948608,0.8908351241676609,18,test,gcn,freesolv
1.3022952047269551,0.6225634813308716,0.8526905449104304,19,test,gcn,freesolv
1.062725043305971,0.6430262327194214,0.9238877147028719,20,test,gcn,freesolv
0.8090224304531856,0.5748490691184998,0.9594671996547868,21,test,gcn,freesolv
0.6211934039703424,0.4686208963394165,0.9811285015310031,22,test,gcn,freesolv
1.4753760359580361,0.7495405077934265,0.7965038060637684,23,test,gcn,freesolv
1.386969530237089,1.021042823791504,0.8475531249552262,24,test,gcn,freesolv
1.2059684444588326,0.6297646760940552,0.8867893594543794,25,test,gcn,freesolv
1.0407183653957888,0.605658233165741,0.9287710393038077,26,test,gcn,freesolv
1.0957584469134787,0.6371254920959473,0.8977129411799164,27,test,gcn,freesolv
1.322177540311761,0.7557744979858398,0.8824229527085519,28,test,gcn,freesolv
1.042890624359883,0.6217532753944397,0.9278903167489677,29,test,gcn,freesolv
0.8919755500192383,0.5258894562721252,0.9526290353008365,30,test,gcn,freesolv
0.713992503134855,0.46070826053619385,0.9680505089998315,31,test,gcn,freesolv
0.9278993479964338,0.6390156745910645,0.9353440870936292,32,test,gcn,freesolv
1.3323273092020294,0.6768568754196167,0.8625821598019244,33,test,gcn,freesolv
1.2085962612370131,0.7796580195426941,0.921646015072893,34,test,gcn,freesolv
0.5208173622225746,0.4064047038555145,0.9755699428935914,35,test,gcn,freesolv
0.8436752568800718,0.4944920241832733,0.9520209480104531,36,test,gcn,freesolv
0.9037250663620748,0.6117571592330933,0.9201040510798001,37,test,gcn,freesolv
1.2970218805071887,0.8850496411323547,0.9227566640531898,38,test,gcn,freesolv
1.0952261092090865,0.710724949836731,0.9491374238769749,39,test,gcn,freesolv
0.6586818595403664,0.4554885923862457,0.9555759606224791,40,test,gcn,freesolv
1.25482391337943,0.7788600921630859,0.9020335625200386,41,test,gcn,freesolv
0.6968766738460949,0.5017375946044922,0.9647126643148027,42,test,gcn,freesolv
1.4294415038216501,0.6938241124153137,0.8495734095429115,43,test,gcn,freesolv
1.4087406566347263,0.8387149572372437,0.9109396711444561,44,test,gcn,freesolv
0.9427982975867126,0.6231562495231628,0.9439614697594543,45,test,gcn,freesolv
0.9013559789157009,0.5629158020019531,0.931134050303492,46,test,gcn,freesolv
1.046942979114299,0.6855804920196533,0.913754728898194,47,test,gcn,freesolv
0.9852390735487868,0.669217586517334,0.9303777452026704,48,test,gcn,freesolv
1.203578269093323,0.7075668573379517,0.8929969650031682,49,test,gcn,freesolv
0.8762600885373699,0.6452792286872864,0.9315392757225702,50,test,gcn,freesolv
