rmse,mae,r2,split,set,model,dataset
0.3097848359509106,0.2338278442621231,0.9777694148970525,1,train,gcn,esol
0.2202995797014318,0.1644786298274994,0.9892769988544504,2,train,gcn,esol
0.315729760262034,0.23840709030628204,0.9765650420234507,3,train,gcn,esol
0.263492791854487,0.1927841156721115,0.9839318913567228,4,train,gcn,esol
0.174338908305873,0.12494025379419327,0.9929743060238349,5,train,gcn,esol
0.35393318259051026,0.25565004348754883,0.9712344793647567,6,train,gcn,esol
0.24386439909494945,0.17789813876152039,0.9866925487299129,7,train,gcn,esol
0.18732644035351217,0.12664629518985748,0.9921481346441412,8,train,gcn,esol
0.3127354807551836,0.22493372857570648,0.9771002277799276,9,train,gcn,esol
0.17498187456610517,0.1377784013748169,0.9928387041470238,10,train,gcn,esol
0.2170077835919621,0.16359907388687134,0.9893784473555539,11,train,gcn,esol
0.33491417917139527,0.2490503042936325,0.9743198658330692,12,train,gcn,esol
0.31748414989391927,0.23606927692890167,0.9777330833034243,13,train,gcn,esol
0.21086720778908355,0.14636120200157166,0.9898143867372982,14,train,gcn,esol
0.2882934340303222,0.20790252089500427,0.9815525754992738,15,train,gcn,esol
0.2717059623907505,0.20296290516853333,0.9830442370076575,16,train,gcn,esol
0.23073404205085382,0.16010980308055878,0.987852944713092,17,train,gcn,esol
0.2912313954301046,0.21194417774677277,0.9805622748671654,18,train,gcn,esol
0.31403774761759135,0.23037108778953552,0.9772669178501345,19,train,gcn,esol
0.2127429029679561,0.15386976301670074,0.9896240974327464,20,train,gcn,esol
0.29674573644019264,0.21595174074172974,0.9795151634333998,21,train,gcn,esol
0.26764444239415724,0.19861450791358948,0.9838501989520032,22,train,gcn,esol
0.1740173531441596,0.12228139489889145,0.9930649162324316,23,train,gcn,esol
0.20247208675161432,0.14522592723369598,0.990728422330438,24,train,gcn,esol
0.20245307965994644,0.1448083519935608,0.9906482381569549,25,train,gcn,esol
0.23330512635570697,0.16963443160057068,0.9872814702336098,26,train,gcn,esol
0.3316728452705233,0.24374951422214508,0.975082575859788,27,train,gcn,esol
0.29912845005974154,0.21387839317321777,0.9802489512124511,28,train,gcn,esol
0.28744860479972095,0.20965731143951416,0.9813306050722439,29,train,gcn,esol
0.1690703519154197,0.12620286643505096,0.9936352923328446,30,train,gcn,esol
0.2723125887939154,0.18824927508831024,0.9829455504859725,31,train,gcn,esol
0.30881047183669574,0.20850522816181183,0.9786722483102822,32,train,gcn,esol
0.356838417149005,0.25471606850624084,0.9702832436238659,33,train,gcn,esol
0.2327167259585213,0.16738389432430267,0.987804856402669,34,train,gcn,esol
0.22248018564978647,0.16574937105178833,0.9883359255216021,35,train,gcn,esol
0.33827638380325686,0.2391413003206253,0.9741729558512229,36,train,gcn,esol
0.17731870524816737,0.13062667846679688,0.9926537984852639,37,train,gcn,esol
0.20014473811269812,0.14439281821250916,0.9909512393057479,38,train,gcn,esol
0.34391073240472647,0.26493334770202637,0.9722815552674993,39,train,gcn,esol
0.3498856183035705,0.25053131580352783,0.9727439964501151,40,train,gcn,esol
0.3300548974165467,0.24365076422691345,0.9756155017907353,41,train,gcn,esol
0.36848716824911726,0.2878141701221466,0.9698110411661983,42,train,gcn,esol
0.32949764516275515,0.24359048902988434,0.9742773077309583,43,train,gcn,esol
0.22198653305722094,0.16144059598445892,0.9885337241336926,44,train,gcn,esol
0.20236460788108973,0.14350609481334686,0.9907348648127782,45,train,gcn,esol
0.2846224242953701,0.21061843633651733,0.9811108009044713,46,train,gcn,esol
0.25250054557665813,0.18866923451423645,0.9853768389416124,47,train,gcn,esol
0.24370644681583759,0.185187429189682,0.9867799038880891,48,train,gcn,esol
0.27084633753196236,0.2031511664390564,0.9829762339026096,49,train,gcn,esol
0.25295104301171245,0.18076394498348236,0.9853133196213361,50,train,gcn,esol
0.6517164903709951,0.4911663830280304,0.8960027382658536,1,validation,gcn,esol
0.6619509392059231,0.49743449687957764,0.8781235418410669,2,validation,gcn,esol
0.721576688485727,0.5508878827095032,0.9115742738759611,3,validation,gcn,esol
0.6725834726268801,0.4552333354949951,0.9147636394660261,4,validation,gcn,esol
0.7682855272901354,0.5340041518211365,0.8892509352213175,5,validation,gcn,esol
0.6515866757671557,0.49010464549064636,0.9034756867148207,6,validation,gcn,esol
0.7006858905395719,0.5106726884841919,0.8863979004941336,7,validation,gcn,esol
0.584685730556826,0.44498661160469055,0.9078353946676413,8,validation,gcn,esol
0.6345667366075017,0.46282076835632324,0.9187915410250749,9,validation,gcn,esol
0.5901526848380076,0.43047651648521423,0.9273580106453316,10,validation,gcn,esol
0.7644538485641057,0.5007486939430237,0.883598567782378,11,validation,gcn,esol
0.6458107011172479,0.48332181572914124,0.913355828283893,12,validation,gcn,esol
0.6048062545518555,0.4313789904117584,0.9001092004660228,13,validation,gcn,esol
0.605401139945213,0.47067609429359436,0.9236503504062807,14,validation,gcn,esol
0.5876894635219728,0.43275001645088196,0.9228276804771934,15,validation,gcn,esol
0.729565025686655,0.528670608997345,0.886487375608991,16,validation,gcn,esol
0.5471072112676205,0.4154084622859955,0.9120931300810078,17,validation,gcn,esol
0.5980071988390117,0.44351887702941895,0.9172221178395513,18,validation,gcn,esol
0.7335052615616032,0.5105324387550354,0.8930439798243963,19,validation,gcn,esol
0.5531532398924484,0.42240431904792786,0.9342046036520906,20,validation,gcn,esol
0.5642310632985259,0.4357019364833832,0.9095819648532814,21,validation,gcn,esol
0.5254838428263794,0.3979834318161011,0.922167687526766,22,validation,gcn,esol
0.5753380901026575,0.4154680669307709,0.9232374447446311,23,validation,gcn,esol
0.8011213371299066,0.5321141481399536,0.8561510134303743,24,validation,gcn,esol
0.6836473498447967,0.48430806398391724,0.9018378765317712,25,validation,gcn,esol
0.6409913852904269,0.4891892671585083,0.922212004621449,26,validation,gcn,esol
0.8025767596246287,0.5360064506530762,0.7822653201774065,27,validation,gcn,esol
0.6467317413330276,0.4649531841278076,0.8696656752449068,28,validation,gcn,esol
0.604454667956052,0.448734849691391,0.8930576070703992,29,validation,gcn,esol
0.5984812010901588,0.4323747158050537,0.9235243455447881,30,validation,gcn,esol
0.6127070514890806,0.44445329904556274,0.9118119499736065,31,validation,gcn,esol
0.6559218085576191,0.4491433799266815,0.8663214826127953,32,validation,gcn,esol
0.7184809305504894,0.49905911087989807,0.9044971113864184,33,validation,gcn,esol
0.6235008140671837,0.4588157534599304,0.9073853068351752,34,validation,gcn,esol
0.6016593458816923,0.4678599536418915,0.9243529129609732,35,validation,gcn,esol
0.6371165478066948,0.48277053236961365,0.910405530542351,36,validation,gcn,esol
0.5832736944183915,0.42899060249328613,0.940186957284404,37,validation,gcn,esol
0.6398975615178184,0.45414260029792786,0.8827942318910967,38,validation,gcn,esol
0.7423161043877908,0.5221376419067383,0.8974138855024822,39,validation,gcn,esol
0.6212731108405991,0.450847327709198,0.9078858987029415,40,validation,gcn,esol
0.8192971257871156,0.5468418002128601,0.8012032166941507,41,validation,gcn,esol
0.5992176876531183,0.4389321208000183,0.9114498950756973,42,validation,gcn,esol
0.6180394003277114,0.47427666187286377,0.908004343206758,43,validation,gcn,esol
0.5769134921109127,0.4426250755786896,0.9312186665686988,44,validation,gcn,esol
0.6522411562713744,0.47616520524024963,0.8727365236591775,45,validation,gcn,esol
0.6470794704720703,0.4909075200557709,0.9155682919033167,46,validation,gcn,esol
0.5374602680159155,0.42303040623664856,0.9311879554085468,47,validation,gcn,esol
0.5891072810224123,0.45309901237487793,0.9170289711896618,48,validation,gcn,esol
0.5881590626386228,0.4537850618362427,0.9265332155678396,49,validation,gcn,esol
0.6046719137543816,0.46128401160240173,0.9224225789293687,50,validation,gcn,esol
0.6683445815695972,0.5088232755661011,0.9144336750750557,1,test,gcn,esol
0.6847281498509487,0.47164708375930786,0.8833574275728946,2,test,gcn,esol
0.5921035576260414,0.4673329293727875,0.9147876964005123,3,test,gcn,esol
0.7514232006766878,0.5133649706840515,0.8618063217658595,4,test,gcn,esol
0.6802682259223372,0.5021945238113403,0.8745656799789523,5,test,gcn,esol
0.9026799422012881,0.6209654808044434,0.8245093547690248,6,test,gcn,esol
0.659184389450823,0.48726528882980347,0.8859423545249338,7,test,gcn,esol
0.6732402061121164,0.465959370136261,0.8891277918429883,8,test,gcn,esol
0.5537057704785372,0.43797817826271057,0.9366187713349892,9,test,gcn,esol
0.6493536899583707,0.4885573983192444,0.9141561445528893,10,test,gcn,esol
0.6621217979683561,0.5198528170585632,0.8738447753062957,11,test,gcn,esol
0.6951819307981646,0.5071943402290344,0.8838534013619439,12,test,gcn,esol
0.6349899599828506,0.46672695875167847,0.8959471018091105,13,test,gcn,esol
0.6153233781650226,0.444071888923645,0.9030091165313009,14,test,gcn,esol
